budget,genres,original_language,release_date,revenue,runtime,vote_average
0,Comedy,en,12/08/2005,0,103,7.3
0,Drama,en,25/06/2005,0,94,6.6
0,Comedy,en,06/05/2004,0,96,7
2000000,Horror,ko,17/10/2003,0,102,5.4
0,Horror,en,20/12/2001,0,91,5.8
0,Horror,en,01/01/2001,0,177,6.5
0,Crime,en,19/03/2004,0,92,5.8
0,Science Fiction,en,05/08/2005,0,90,6.3
0,Comedy,da,25/12/2004,0,100,7.2
12000000,Drama,en,22/04/2005,0,100,7
0,Drama,fr,01/11/2004,0,89,7.1
0,War,en,31/05/2002,0,87,5.4
0,Comedy,en,13/09/2002,0,109,6.5
0,Romance,fi,12/09/2005,0,85,5.5
0,Comedy,de,15/08/2002,0,103,4.5
0,Drama,hi,04/02/2005,733094,122,7.7
26000000,Drama,en,11/08/2005,109449237,116,6.2
0,Comedy,fr,24/12/2003,0,126,6
0,Adventure,en,12/11/2004,0,95,5.2
26000000,Mystery,en,04/08/2005,57891803,85,6.2
0,Horror,en,09/04/2004,0,0,6.1
0,Action,hi,30/04/2004,0,175,7.1
0,Drama,sv,09/03/2004,0,92,5.5
0,Mystery,fr,02/05/2005,36000000,117,7
0,Drama,en,24/10/2004,0,88,7.1
0,Drama,en,16/08/2005,3102550,80,5.4
35000000,Action,en,25/03/2005,19478106,76,5.2
88000000,Animation,en,26/08/2005,105316267,118,5.6
1400000,Horror,es,06/05/2004,0,106,6.8
0,Drama,en,27/10/2004,0,102,5.7
0,Drama,en,24/04/2005,0,91,6.4
30000000,Comedy,en,25/08/2005,15007991,97,5.2
9000000,Action,en,26/08/2005,1046166,97,4.5
0,Comedy,ru,26/08/2005,0,87,5.8
25000000,Comedy,en,31/08/2005,82466670,129,6.9
32000000,Drama,en,02/08/2005,85167639,87,6.2
0,Action,en,23/10/2005,0,90,7
58000000,Comedy,en,16/09/2005,102854431,95,6.5
20000000,Comedy,en,05/09/2005,7535331,100,6.2
42000000,Drama,en,16/09/2005,24127895,122,7
0,Crime,en,16/09/2005,0,85,4.7
1000000,Horror,en,16/09/2005,10047674,90,5.6
7000000,Horror,en,16/09/2005,2697930,106,7.4
0,Comedy,en,23/01/2005,1919197,96,6.2
0,Comedy,en,01/01/2005,0,96,5.4
0,Family,en,01/01/2004,0,85,3.8
0,Horror,en,10/05/2002,3020784,96,6.8
0,Drama,en,23/07/2005,0,88,7
0,Action,en,17/02/2005,0,140,7.2
0,Drama,en,01/01/2003,0,88,6.8
0,Comedy,cn,23/09/2004,0,123,7
0,Comedy,en,01/01/2005,0,98,7.8
60000000,Romance,en,20/10/2005,55987321,105,5
50000000,Adventure,en,22/09/2005,22944502,127,6
3000000,Action,en,07/10/2005,18637690,94,6.2
62000000,Comedy,en,30/11/2005,52304001,93,5.4
30000000,Action,en,09/09/2005,18618284,108,6.7
0,Drama,en,08/09/2005,12382362,83,5.4
0,Action,ja,25/09/2004,0,120,7.6
5600000,Comedy,sv,05/08/2005,0,105,5.4
0,Drama,en,01/01/2001,0,128,6.8
0,Romance,en,14/08/2003,0,102,6.8
19000000,Crime,en,09/09/2005,144216468,122,6.3
55000000,Crime,en,22/09/2005,223387299,98,6.1
40000000,Thriller,en,09/09/2005,117195061,77,7.2
0,Romance,en,09/09/2005,3154346,109,7.1
32000000,Crime,en,23/09/2005,60740827,96,6.9
50000000,Drama,en,23/09/2005,42093706,130,6.7
25000000,Crime,en,30/09/2005,15431177,120,6.9
7000000,Drama,en,30/09/2005,49084830,114,6.9
0,Action,th,05/08/2004,0,96,5.3
0,Crime,ja,14/07/2005,0,101,6.7
0,Action,fr,30/03/2005,0,93,5.1
0,Comedy,en,23/09/2005,0,112,6
3000000,Comedy,en,25/09/2005,0,100,5.4
50000000,Comedy,en,30/09/2005,44434439,110,5.8
0,Action,en,28/09/2005,0,99,5.8
4000000,Drama,en,25/01/2005,866999,101,6.6
0,Fantasy,en,21/04/2001,0,110,7.4
0,Drama,fr,01/12/2004,0,122,6.4
0,Drama,ru,28/01/2005,0,126,5.2
0,Drama,en,18/01/2004,0,83,5.1
0,History,en,30/07/2004,0,91,5.6
0,Horror,en,13/04/2005,0,122,7.1
30000000,Drama,en,04/09/2005,192452832,85,6.8
0,Adventure,zh,25/07/2005,0,153,6
15000000,Action,en,05/09/2005,15785148,103,7.2
0,Action,ko,01/08/2003,0,97,5.9
0,Horror,ko,31/03/2005,0,120,7.5
0,Action,cn,19/08/2004,0,91,6.4
1600000,Drama,en,03/09/2005,0,73,6.4
0,Drama,en,14/09/2005,92076,103,6.1
2000000,Action,en,21/07/2005,0,208,7.5
30000000,Comedy,en,06/06/2005,27610873,118,6.6
1500000,Drama,en,07/12/2005,0,108,6
0,Drama,en,10/09/2004,0,99,7.5
60000000,Documentary,en,07/12/2003,0,352,6.8
1000000,Drama,en,20/01/2004,0,89,6.7
0,Romance,en,25/04/2005,0,94,6.4
11000000,TV Movie,en,19/05/2005,0,123,6.4
0,Crime,en,07/10/2005,83073883,130,6
3500000,Comedy,fi,30/09/2005,0,111,6.8
2,Drama,sv,24/01/2004,0,90,5.3
0,Action,en,16/03/2004,0,88,5.8
0,Comedy,en,01/05/2004,0,99,6.9
1500000,Comedy,en,05/10/2005,11098131,81,6.9
35000000,Comedy,en,07/10/2005,30526509,122,5.9
0,Comedy,en,16/09/2005,0,85,6.1
0,Romance,sv,29/10/2004,0,83,5.7
16398,Romance,fi,20/08/2005,0,103,6.6
14000000,Drama,en,02/09/2005,178043761,134,7.5
0,Drama,en,01/01/2002,0,98,6
57000000,Documentary,en,06/10/2005,52034889,123,6.1
35000000,Comedy,en,12/02/2005,25224242,126,6.9
7000000,Family,en,16/09/2005,54600000,93,6.8
0,Comedy,en,10/09/2005,0,106,6.4
0,Drama,it,11/05/2001,0,105,5.9
2000000,Crime,en,06/10/2005,5048693,104,7.1
0,Action,en,07/10/2005,0,105,5.4
0,Drama,en,01/01/2004,0,93,7.8
0,Drama,en,01/01/2004,0,89,5.9
18000000,War,en,14/10/2005,46201432,100,3.8
0,Horror,en,14/10/2005,0,95,6.4
0,Drama,en,01/01/2005,0,95,4.4
0,Action,en,04/03/2005,0,95,6.5
0,Documentary,en,21/10/2005,0,87,7
10284523,Drama,en,21/10/2005,11588205,104,5.7
0,Comedy,en,21/10/2005,0,91,5.8
25000000,Comedy,en,07/10/2005,0,107,5.9
0,Drama,en,15/05/2003,0,90,5.2
0,Comedy,en,21/10/2005,23578,80,0
50000000,Documentary,en,24/09/2005,8342132,99,6.5
0,Mystery,en,01/01/2005,0,90,5
75000000,Action,en,24/10/2005,142400065,129,5.9
0,Action,en,06/06/2002,0,86,0
0,Romance,en,01/01/2005,0,75,6.8
20000000,Documentary,en,20/10/2005,12482775,101,6
4000000,Comedy,en,28/10/2005,152925093,92,6.3
0,Horror,en,21/09/2005,0,102,5.7
0,Comedy,it,12/03/2004,11837022,125,7
0,Drama,en,28/12/2004,0,106,6
0,Mystery,en,19/07/2005,0,114,5.9
10000000,Drama,en,30/10/2005,0,94,5.3
8000000,Horror,sr,14/05/2004,0,155,7.3
24000000,Thriller,fr,20/04/2005,11875866,128,5.5
0,Action,ja,06/08/2005,0,124,5.8
0,Drama,da,04/03/2005,0,125,5.3
14200000,Crime,da,16/05/2005,674918,139,6.9
0,Comedy,en,24/01/2005,0,115,6.2
0,Comedy,es,22/10/2004,0,90,7.2
0,Comedy,en,11/09/2005,0,115,6.3
500000,Horror,en,02/11/2001,0,87,5
72000000,Drama,en,04/11/2005,96889998,125,6.6
500000,Drama,en,14/09/2004,0,85,5.8
0,Comedy,en,11/07/2004,0,90,6.3
150000000,Comedy,en,04/11/2005,314432665,81,5.6
0,Animation,en,13/09/2005,2945242,105,6
0,Comedy,en,09/03/2004,0,90,5.9
0,Drama,en,29/09/2004,0,90,7.2
22000000,Drama,fr,09/11/2005,17709155,116,7.2
40000000,Comedy,en,09/11/2005,46442528,117,6.3
0,Action,en,23/11/2005,50817508,96,5.9
50000000,Comedy,en,23/11/2005,94000000,128,6.3
1800000,Comedy,en,06/09/2002,0,88,4.8
22000000,Drama,en,11/11/2005,57479076,108,6.1
0,Drama,en,10/08/2004,0,85,5.5
28000000,Horror,en,16/09/2005,121147947,135,7.8
2500000,Drama,en,02/09/2005,0,94,3.7
0,Drama,en,29/07/2005,0,99,5.4
1000000,Comedy,en,01/01/2005,27762648,99,6.1
0,Horror,en,08/07/2005,0,99,6.9
0,Romance,ja,02/09/2005,0,108,6.2
150000000,Action,en,05/11/2005,895921036,157,7.5
0,Adventure,en,01/01/2001,0,94,5.2
28000000,Comedy,en,13/09/2005,186438883,136,7.3
40000000,Drama,en,23/11/2005,31670620,135,6.7
0,Drama,it,01/01/2002,0,105,6.4
65000000,Drama,en,06/11/2005,64321501,101,6.1
0,Family,fr,27/05/2005,0,127,7.4
0,Drama,en,16/11/2005,0,91,6.4
0,Drama,en,11/02/2005,0,70,6.8
14000000,Comedy,en,03/09/2005,6856989,104,5.2
0,Drama,en,03/09/2005,0,128,7
0,Drama,en,23/11/2005,0,88,5.8
45000000,Action,en,23/11/2005,72028752,90,5.7
0,Comedy,en,23/11/2005,0,95,4.5
0,Action,en,16/09/2004,0,114,5.9
0,Drama,en,02/12/2005,739690,110,6
0,Horror,en,01/01/2004,0,94,6
0,Drama,el,01/01/2004,0,128,6.7
0,Thriller,en,02/04/2003,0,90,5.7
0,Action,en,01/01/2004,0,135,6.4
15000000,Drama,en,26/10/2005,85306374,124,7.2
0,Mystery,en,01/01/2005,0,95,6.7
0,Drama,en,23/10/2005,0,95,7
0,Drama,en,01/01/2002,38,96,0
0,Comedy,en,14/02/2005,3357075,90,6.9
5,Thriller,en,02/12/2005,0,93,5.3
180000000,Comedy,en,07/12/2005,748806957,143,6.7
207000000,Adventure,en,14/12/2005,550000000,187,6.6
85000000,Adventure,en,06/12/2005,162242962,145,7.3
0,Drama,en,14/12/2005,0,103,6.1
0,Comedy,zh,15/12/2005,0,98,5
0,Comedy,es,12/04/2002,62153,120,9
9000000,Documentary,en,16/10/2005,0,85,5.1
0,Romance,fi,12/02/2004,0,0,6.8
0,Drama,en,01/01/2003,0,64,8
15000000,History,en,11/05/2001,163169,111,4.1
10000000,Comedy,en,12/05/2005,17297244,96,6.2
0,Action,en,03/03/2005,0,100,5.3
0,Drama,en,04/11/2005,0,98,6.9
13000000,Documentary,en,28/06/2005,0,96,4.3
12000000,Comedy,en,10/09/2005,84967,92,6.5
0,Drama,ko,24/06/2000,0,82,4.5
0,Thriller,ko,02/06/2001,0,117,7.2
15000000,Drama,en,17/11/2005,12036149,121,7
0,Drama,sv,03/10/2003,0,97,7.2
0,Comedy,sv,10/08/2001,0,112,6.3
0,Action,es,15/09/2005,0,134,6.9
70000000,Western,en,22/12/2005,130358911,164,7
45000000,Drama,en,25/12/2005,38058335,134,6.1
1000000,Comedy,en,23/12/2005,13350369,103,6.9
70000000,Drama,en,23/12/2005,88933562,97,5.3
60000000,Comedy,en,21/12/2005,129181830,94,5.8
100000000,Comedy,en,21/12/2005,202026112,90,5.9
0,Comedy,en,23/12/2005,40442437,94,5.6
0,Comedy,en,25/12/2005,37691644,112,6.2
0,Comedy,en,09/09/2005,0,103,6.4
0,Comedy,en,30/10/2005,0,135,6.9
0,Drama,en,23/09/2005,0,91,4.9
0,Drama,en,22/11/2002,0,84,6.2
0,Comedy,en,20/04/2000,0,82,5.6
0,Mystery,es,06/06/2003,0,116,4.3
169000,Animation,en,02/12/2005,18564702,103,6.5
0,Comedy,en,24/06/2005,0,141,6.3
0,Drama,en,04/04/2001,0,90,5.8
0,Action,en,20/11/2004,0,88,6.8
1400000,TV Movie,en,23/01/2001,0,0,3
30000000,Thriller,en,25/12/2005,30536013,135,6.4
0,Drama,ja,02/02/2002,0,25,6.5
0,Drama,en,11/03/2005,0,84,6.5
0,Drama,ko,29/07/2005,23803308,115,7.4
0,Drama,pl,25/02/2000,0,90,7.5
0,Comedy,pl,28/02/2002,0,92,2
0,Action,en,18/06/2003,0,88,6
0,Crime,en,16/12/2003,0,92,5.2
0,War,en,01/01/2004,0,98,7.1
0,Adventure,zu,03/09/2004,0,96,8.3
0,Comedy,en,22/11/2002,0,99,5.6
12000000,Crime,fr,09/11/2004,9584131,84,6.5
25000000,Action,en,22/10/2005,2405420,95,3.6
4800000,Action,en,06/01/2005,80578934,94,5.7
0,Horror,en,06/01/2006,6538177,94,6.6
31000000,Comedy,en,07/04/2006,28000000,125,6.4
0,Drama,en,13/01/2006,42647449,118,7.2
45000000,Drama,en,13/01/2006,38399961,112,6.4
15000000,Adventure,en,16/12/2005,51053787,80,6
0,Animation,en,15/10/2003,0,98,5
50000000,Comedy,en,12/01/2006,111340801,106,6.4
0,Fantasy,en,15/12/2005,0,98,5.6
0,TV Movie,ja,07/08/2000,0,118,7.6
7500000,Thriller,zh,22/12/2005,3752325,107,7.3
0,Action,en,30/09/2005,1117920,84,6.9
0,Romance,en,17/09/2004,0,108,6.9
0,Action,fr,11/08/2006,0,88,5.6
3000000,Horror,en,15/10/2002,0,89,4.7
0,Crime,en,25/09/2003,0,100,6.8
0,Crime,en,22/11/2005,0,106,4.1
0,Thriller,es,29/09/2005,0,112,6.8
0,Mystery,es,23/09/2004,0,97,7
0,Adventure,en,01/01/2003,0,86,6.7
0,Action,en,08/09/2005,10422387,115,6.7
0,Music,de,13/02/2005,0,117,7.1
0,Comedy,en,01/01/2006,0,135,5.8
25000000,Comedy,en,12/10/2005,0,127,7.3
35000000,Drama,es,18/01/2006,10496317,93,5.8
0,Crime,en,17/07/2005,0,94,6.2
0,Drama,en,01/05/2003,0,132,6.5
0,Documentary,en,13/09/2004,0,99,5.8
0,Drama,en,23/07/2004,0,137,5.3
26000000,Comedy,en,27/01/2006,17496992,108,6
40000000,Drama,en,26/01/2006,138259062,99,5.4
25000000,Comedy,en,21/10/2005,122489822,97,6.4
0,Drama,en,13/03/2004,0,81,6.9
0,Documentary,en,26/01/2006,0,87,5.6
0,Drama,en,01/03/2005,0,103,7.1
25000000,TV Movie,en,10/02/2006,117719158,93,5.8
0,Drama,en,29/01/2006,11400000,99,6.2
3000000,Drama,en,12/09/2005,11718595,100,6.5
0,Drama,en,01/02/2005,2455831,93,7
0,Drama,de,04/06/2005,0,86,4.7
50000,Drama,en,01/01/2005,0,47,6.9
0,Horror,en,18/01/2006,0,93,5.6
0,Fantasy,en,02/09/2005,0,96,6.6
50000000,Drama,en,10/02/2006,69834815,86,6.1
45000000,Adventure,en,10/02/2006,82800000,105,5.6
0,Comedy,en,13/11/2004,0,90,6.5
0,Documentary,ja,10/08/2004,0,76,6.7
15000000,Drama,en,03/02/2006,66966987,87,5.4
4750000,Horror,en,12/05/2005,206871,98,5.1
0,Fantasy,en,10/02/2005,0,92,6.1
0,Drama,en,10/02/2006,0,99,8.2
37665000,Documentary,en,17/02/2006,14655628,113,5.2
3500000,Drama,en,07/02/2006,113783,98,6.7
40000000,Comedy,en,17/02/2006,120455994,120,6.7
20000000,Adventure,en,17/02/2006,48548426,83,3.6
17000000,Comedy,en,06/01/2006,9500000,122,7
6000000,Action,en,24/02/2006,57231524,110,6
0,Drama,en,24/02/2006,0,85,3.2
30000000,Family,en,03/03/2006,31070211,87,4.8
28000000,Science Fiction,en,12/05/2006,38159905,103,5.8
38000000,Comedy,en,11/08/2006,29907685,90,5
0,Horror,en,03/03/2006,0,41,5.7
55000000,Documentary,en,01/03/2006,65664721,105,6.2
0,Action,it,27/04/2004,0,125,6.3
0,Horror,cn,14/05/2005,0,101,6.7
0,Crime,en,17/01/2006,0,110,5.9
0,Mystery,en,04/07/2005,0,87,6
50000000,Documentary,en,10/03/2006,128406887,97,5.5
0,Comedy,en,21/02/2006,6700000,72,6.5
80000000,Action,en,23/03/2006,660940780,91,6.5
18000000,Drama,en,27/10/2005,0,100,6.3
0,Adventure,ja,17/09/2005,0,107,6.4
0,Documentary,en,15/10/2004,0,88,5.5
0,Adventure,en,18/04/2005,0,90,4.8
0,Action,en,21/02/2006,0,96,4.6
0,Comedy,en,02/02/2006,0,117,5.2
54000000,Drama,en,15/03/2006,132511035,132,7.7
20000000,Action,en,17/03/2006,33889159,105,6.4
6500000,Comedy,en,05/09/2005,24793509,92,7.1
13000000,Comedy,en,16/03/2006,2636637,125,6.5
45000000,Drama,en,23/03/2006,184376254,129,7.3
3000000,Crime,af,18/08/2005,9879971,94,6.9
12000000,Crime,en,03/03/2006,23006849,104,5.8
0,Comedy,en,28/03/2000,0,90,4.4
0,Romance,en,25/10/2001,0,97,6.1
1380000,Comedy,fi,03/02/2006,1615018,78,6.6
15000000,Thriller,en,10/03/2006,69623713,107,6.1
50000000,Horror,en,09/03/2006,61112916,98,4.5
0,Comedy,en,01/06/2005,0,88,6.5
2000000,Documentary,de,15/03/2006,70000000,137,7.9
30000000,Drama,en,17/03/2006,34742066,108,6.6
0,Drama,en,23/01/2005,0,110,8.1
0,Drama,it,24/03/2006,0,112,6.2
27000000,Drama,en,24/02/2006,56308881,110,7.4
0,Drama,en,05/09/2005,0,81,5.7
0,Drama,en,30/10/2003,0,81,5.9
0,Documentary,en,12/11/2004,0,78,4.9
12899867,Documentary,es,16/03/2006,85582407,121,7.3
0,Comedy,en,16/01/2006,0,0,6
8000000,Documentary,en,28/04/2006,18948425,112,6.7
0,Drama,pt,22/08/2003,0,106,7.5
0,Comedy,pt,22/06/2001,0,74,7.4
3500000,Drama,en,19/07/2005,0,93,4.9
0,Horror,en,24/03/2006,0,89,3.3
9000000,Comedy,en,24/03/2006,27105095,100,5.3
70000000,Drama,en,29/03/2006,38629478,114,4.6
475000,Crime,en,30/01/2005,3919254,110,6.8
150000,Adventure,en,08/02/2000,0,90,3.9
500000,Horror,en,10/03/2006,0,93,6.1
0,Comedy,en,25/10/2005,0,78,5.3
500000,Comedy,en,11/03/2005,0,80,5.5
0,Horror,en,26/01/2006,302179,98,7.3
0,Documentary,en,14/10/2005,0,101,6
20000000,Horror,en,31/03/2006,21170563,105,6
15500000,Action,en,31/03/2006,0,95,6.3
0,Comedy,en,07/04/2006,0,80,5.2
0,Comedy,en,01/01/2006,0,99,3.7
18000000,Comedy,fr,16/03/2006,1831348,105,6.7
0,Action,de,06/01/2005,0,136,6.6
0,Horror,en,11/10/2005,0,94,5.8
6500000,Thriller,en,07/09/2006,13368437,88,5.1
21000000,Comedy,en,06/12/2000,0,115,7.2
0,Drama,en,03/09/2004,0,90,6.7
0,Drama,en,16/04/2005,0,109,6.9
0,Comedy,en,05/10/2003,0,111,6.5
0,Drama,fi,21/10/2005,0,102,6.2
0,Drama,en,15/02/2006,2077763,116,7
0,Thriller,fr,10/07/2005,5507396,95,7
0,Romance,en,10/03/2002,0,128,7.6
0,Drama,en,05/05/2006,0,91,5.5
45000000,Drama,en,13/04/2006,178262620,83,5.3
950000,Comedy,en,14/01/2005,7022209,103,6.8
1500000,Drama,en,01/01/2004,0,91,5.7
0,Comedy,th,09/09/2004,0,97,6.8
10000000,Fantasy,en,09/06/2006,0,105,6.4
0,Drama,en,01/03/2006,0,113,5.7
60000000,Action,en,19/04/2006,77920346,108,5.8
0,Mystery,ko,03/02/2005,0,102,6.8
80000000,Comedy,en,06/03/2006,37384046,94,5.1
0,Family,es,04/11/2005,0,89,4.8
50000000,Romance,en,21/04/2006,97607453,125,6.3
1601792,Horror,es,15/05/2005,253527,96,5.6
17000000,Drama,en,04/03/2006,7314027,107,4.9
0,Romance,en,18/04/2006,0,103,5.5
0,Drama,en,30/08/2005,8895428,107,6.3
6000000,Crime,th,11/08/2005,27165581,108,6.8
150000000,Action,en,03/05/2006,397850012,126,6.5
0,Adventure,zh,19/05/2005,0,114,6.9
0,Adventure,ko,22/11/2002,0,96,6.8
50000000,Thriller,en,28/04/2006,87528173,99,5.6
15000000,Comedy,en,28/04/2006,76286096,111,6.9
0,Drama,en,21/04/2006,0,105,6.3
0,Crime,en,01/09/2005,0,87,7
0,Drama,zh,18/03/2005,0,143,7.3
2000,Comedy,en,21/11/2004,0,64,6.1
0,Comedy,en,05/05/2005,0,83,5.3
8000000,Horror,en,13/05/2005,852872,112,6
0,Drama,ja,30/10/2004,0,132,7.6
80000000,Drama,en,22/04/2006,343397247,83,6.3
0,Comedy,en,10/11/2006,0,102,6.1
160000000,Comedy,en,12/05/2006,181674817,99,5.5
125000000,Adventure,en,17/05/2006,767820459,149,6.5
210000000,Thriller,en,24/05/2006,459359555,104,6.3
52000000,Adventure,en,01/06/2006,204999686,106,5.6
0,Romance,en,30/03/2006,0,120,7.3
400000,Drama,en,11/09/2005,95687,90,7
0,Drama,en,17/08/2005,0,120,6.3
0,Drama,en,12/05/2006,0,90,5.2
120000000,Comedy,en,08/06/2006,461983149,117,6.6
0,Animation,en,12/09/2005,634074,111,6.4
9600000,Drama,en,03/09/2005,4386236,144,5.9
1700000,Drama,en,02/01/2005,12762,90,5.7
9000000,Comedy,en,27/09/2005,0,100,4.3
0,Drama,zh,03/06/2005,0,123,5.6
0,Action,en,14/09/2005,1410778,91,6.6
0,Comedy,en,02/11/2005,0,94,5.2
0,Comedy,en,10/03/2005,0,87,4.6
0,Comedy,en,01/01/2005,0,95,5.4
2500000,Drama,en,24/01/2006,0,103,5.1
0,Comedy,en,18/08/2005,0,98,6.4
25000000,Drama,en,06/06/2006,119188334,110,5.3
0,Drama,en,01/01/2005,0,105,6.5
32000000,Drama,en,16/06/2006,80197993,92,5.6
40000000,Comedy,en,16/06/2006,114830111,99,6.5
82500000,Romance,en,22/06/2006,237681299,107,6
35000000,Crime,en,30/06/2006,326551094,109,7
200000000,Comedy,en,20/06/2006,1065659812,151,7
54000000,Adventure,en,14/07/2006,130431368,108,5.4
5000000,Comedy,en,25/05/2006,26888376,97,6.9
75000000,Comedy,en,21/07/2006,42285169,110,5.3
0,Drama,en,20/06/2006,60896147,95,4.8
8000000,Drama,en,19/05/2006,0,84,4.8
40000000,Horror,en,24/05/2006,60474340,123,6.5
1000000,War,en,04/08/2006,1678874,92,7.2
0,Documentary,de,15/10/2003,0,118,6.1
1000000,Drama,en,24/01/2006,46243000,100,6.7
0,Drama,en,23/05/2006,0,91,4.8
0,Drama,en,01/06/2006,0,83,4.3
1200000,Drama,bo,01/10/2004,0,85,6.8
4200000,Drama,en,20/01/2006,0,98,6.1
0,Comedy,en,20/05/2003,0,120,6
0,Action,en,01/07/2005,0,135,6
0,Fantasy,en,27/05/2005,0,90,8.1
0,Documentary,en,14/10/2005,0,98,6.3
0,Comedy,pt,16/05/2005,0,98,6.1
0,Crime,en,30/09/2005,0,93,7
0,Drama,fr,02/03/2005,0,122,7
0,Comedy,en,31/03/2006,0,99,4.9
0,Drama,en,10/03/2005,0,90,5.7
0,Comedy,en,01/01/2000,0,91,4.8
0,Horror,en,18/11/2005,0,102,5.4
0,Drama,zh,26/01/2006,6971266,103,7.3
85000000,Comedy,en,03/06/2006,158468292,104,6.1
0,Action,en,15/06/2006,141702264,78,5.1
0,Animation,en,14/09/2005,0,91,7.8
0,Documentary,de,09/09/2005,0,105,6.7
0,Romance,en,23/06/2006,21353303,97,6.6
0,Action,en,02/06/2005,0,101,5.5
270000000,Comedy,en,28/06/2006,391081192,154,5.4
0,History,en,09/03/2006,0,95,6.7
0,Documentary,en,11/09/2006,0,98,6.4
10000000,Documentary,en,31/08/2005,0,82,6
5000000,Drama,en,30/03/2006,0,88,5.8
8000000,Comedy,en,26/07/2006,100523181,102,7.5
0,Comedy,en,01/01/2005,0,93,6.7
0,Music,en,24/02/2006,0,82,7
0,Documentary,bs,15/08/2003,0,105,6.4
0,Crime,en,14/04/2003,0,77,4.8
0,Horror,en,10/09/2005,0,92,4.4
25000000,Crime,en,08/09/2006,135330182,143,6.9
0,Drama,en,04/01/2006,0,98,6
0,Comedy,hi,23/06/2006,0,154,5.5
0,Action,en,28/07/2006,0,97,5.8
0,History,en,20/01/2006,0,93,5.3
0,Action,zh,20/05/2005,0,136,7
0,Action,en,26/06/2006,0,94,7.3
64000000,Foreign,en,31/08/2006,101595121,98,5.3
5000000,Fantasy,en,22/03/2006,0,93,5.3
0,Action,en,02/12/2005,0,108,6.1
75000000,Drama,en,21/07/2006,140175006,91,6.3
0,Animation,en,17/02/2005,0,100,6
0,Comedy,pl,20/01/2006,0,98,5.8
0,Drama,fr,26/10/2005,0,95,5.5
0,Comedy,en,01/01/2005,0,86,6.1
33000000,Comedy,en,06/08/2006,62022014,105,5.1
4000000,Action,en,27/07/2006,31584901,96,6.4
72500000,Comedy,en,04/08/2006,162966177,116,6.2
110000000,Comedy,en,20/10/2006,574480841,108,6.4
63000000,Action,en,09/08/2006,162945894,128,5.9
30000000,Drama,en,09/09/2006,53653224,113,7.1
0,Comedy,en,29/03/2006,0,97,5.9
135000000,Comedy,en,27/07/2006,163794509,134,5.7
0,Action,en,09/06/2006,0,98,5.1
0,Comedy,en,09/09/2005,0,93,5.7
0,Drama,it,01/01/2003,0,106,6.5
0,Drama,fr,30/03/2005,0,140,7.2
55000000,Crime,en,14/12/2006,307077295,117,7.7
0,Drama,th,05/10/2000,0,110,6.6
18000000,Romance,en,27/07/2006,41009669,87,5.9
50000000,Comedy,en,27/07/2006,55181129,88,5.5
750000,Comedy,en,25/11/2005,1720953,108,6.8
0,Comedy,ro,17/05/2005,0,150,6.8
12000000,Comedy,en,31/08/2006,42931041,88,6.6
5000000,Action,en,15/12/2005,0,112,6.8
0,Drama,en,31/03/2006,0,76,5.3
40000000,Action,en,21/12/2011,5446000,130,5.9
4300000,Action,en,19/09/2006,0,93,4
0,Action,en,01/01/2006,0,87,2.4
20000000,Thriller,en,17/01/2005,10289,106,6.1
0,Drama,en,12/02/2006,0,91,5.5
51000000,Drama,en,04/08/2006,72779000,90,5.3
12000000,Horror,en,11/08/2006,114194847,104,6.7
35000000,Music,en,11/08/2006,12506188,83,4.9
8000000,Family,fr,06/07/2006,12671300,116,6.5
0,Comedy,ja,07/08/2004,0,103,8
0,Adventure,en,01/01/2006,0,110,5.8
700000,Drama,en,11/08/2006,4911725,107,6.5
0,Drama,fr,15/05/2005,0,87,6.1
12000000,Action,en,09/09/2005,566611,120,6.3
3700000,Action,da,15/04/2005,0,94,7.4
850000,Drama,en,26/05/2006,0,91,6.7
0,Drama,en,18/08/2006,11449638,97,4.8
23000000,Comedy,en,18/08/2006,38505009,93,6.2
2200000,Comedy,en,10/09/2005,0,93,5.2
0,Comedy,da,16/11/2001,0,98,6.6
0,Crime,en,07/09/2005,0,108,5.6
40000000,Comedy,en,18/08/2006,86915017,110,7.1
15000000,Action,en,15/09/2006,123384128,103,6.8
0,Drama,fr,24/11/2004,0,111,6.7
17500000,Crime,en,25/08/2006,19179969,110,5.8
0,Comedy,en,01/01/2006,13022756,98,5.1
0,Comedy,en,25/08/2006,57806952,105,6.7
0,Drama,en,25/08/2006,0,121,5.1
0,Comedy,he,11/11/2004,0,97,6.1
200000,Drama,en,10/09/2005,0,83,6.5
15000000,Comedy,fr,21/12/2005,0,91,6.8
0,Comedy,it,05/06/2006,0,90,7
0,Drama,en,17/01/2005,0,85,6.2
0,Drama,en,16/12/2005,0,100,6.7
500000,Adventure,en,01/03/2005,0,109,6.1
40000000,Drama,en,01/09/2006,38755073,102,4
5800000,Mystery,en,01/09/2006,7000000,95,4.2
900000,Action,en,12/09/2005,381420,96,6.1
0,Drama,en,12/05/2006,0,83,6.3
6500000,Comedy,en,23/06/2006,22889018,124,7.1
0,Drama,hu,10/02/2005,0,140,6.7
0,War,en,19/05/2006,0,96,6.4
0,Horror,fr,16/05/2005,0,85,7.1
0,Drama,en,31/08/2006,16803753,126,6.1
20000000,Drama,en,08/09/2006,37597471,97,5.2
0,Western,en,03/03/2013,0,90,0
20000000,Drama,en,10/09/2006,0,115,5.9
